lead_id,journey_id,prospect_id,session_id,lead_created_ts,lead_source_type,form_name,product_interest,lead_status,lead_score,qualification_status,qualification_reason,response_time_minutes,is_duplicate,is_contactable
LD00002600,JR0019976,PR017785,SS00029777,2025-08-13 03:15:08,lead_ad,simulator_capture,Ahorro voluntario,converted_to_registration,69.81,qualified,Cumple score e intención mínima,84,0,1
LD00002601,JR0019981,PR017789,SS00029784,2025-12-10 03:43:34,lead_ad,contact_request,Información general,lost,31.89,unqualified,Duplicado operacional,427,0,1
LD00002602,JR0019982,PR017790,SS00029787,2025-07-14 00:51:14,direct_form,lead_form_short,Ahorro voluntario,lost,62.52,unqualified,Baja intención declarada,106,0,1
LD00002603,JR0019997,PR017804,SS00029809,2025-08-07 04:41:47,web_form,lead_form_short,Ahorro voluntario,converted_to_registration,73.27,qualified,Cumple score e intención mínima,141,0,1
LD00002604,JR0020003,PR017810,SS00029818,2025-07-15 09:29:08,web_form,simulator_capture,Simulador de retiro,lost,72.55,unqualified,Perfil no objetivo,106,0,1
LD00002605,JR0020004,PR017811,SS00029819,2025-01-18 04:52:16,web_form,contact_request,Cambio / registro Afore,converted_to_registration,77.08,qualified,Cumple score e intención mínima,262,0,1
LD00002606,JR0020007,PR017814,SS00029825,2025-10-01 16:28:20,web_form,lead_form_short,Ahorro voluntario,nurtured,69.73,qualified,Cumple score e intención mínima,91,0,1
LD00002607,JR0020010,PR017817,SS00029830,2025-07-20 06:06:19,web_form,contact_request,Ahorro voluntario,lost,80.92,unqualified,Duplicado operacional,126,0,1
LD00002608,JR0020012,PR017819,SS00029834,2025-04-03 02:30:53,web_form,simulator_capture,Cambio / registro Afore,converted_to_registration,84.79,qualified,Cumple score e intención mínima,82,0,1
LD00002609,JR0020019,PR017825,SS00029845,2025-10-24 15:06:36,lead_ad,simulator_capture,Simulador de retiro,nurtured,74.37,qualified,Cumple score e intención mínima,136,0,1
LD00002610,JR0020021,PR017827,SS00029847,2025-10-02 00:46:36,web_form,contact_request,Simulador de retiro,converted_to_registration,57.8,qualified,Cumple score e intención mínima,435,0,1
LD00002611,JR0020031,PR017836,SS00029861,2025-08-23 14:53:34,email_click,lead_form_short,Cambio / registro Afore,converted_to_registration,69.81,qualified,Cumple score e intención mínima,138,0,1
LD00002612,JR0020032,PR017837,SS00029864,2025-10-06 16:58:01,web_form,simulator_capture,Cambio / registro Afore,lost,85.21,unqualified,Perfil no objetivo,149,0,1
LD00002613,JR0020040,PR017845,SS00029872,2025-08-21 05:38:28,lead_ad,lead_form_short,Simulador de retiro,converted_to_registration,51.82,qualified,Cumple score e intención mínima,343,0,1
LD00002614,JR0020066,PR017869,SS00029908,2025-05-21 15:47:21,direct_form,simulator_capture,Simulador de retiro,nurtured,45.1,qualified,Cumple score e intención mínima,143,0,1
LD00002615,JR0020068,PR017871,SS00029911,2025-06-21 23:08:28,web_form,lead_form_short,Simulador de retiro,lost,65.26,unqualified,Perfil no objetivo,190,0,1
LD00002616,JR0020070,PR017873,SS00029913,2025-03-23 19:51:04,web_form,lead_form_main,Ahorro voluntario,lost,59.2,unqualified,Perfil no objetivo,190,0,1
LD00002617,JR0020089,PR017888,SS00029937,2025-11-01 11:25:26,web_form,contact_request,Ahorro voluntario,nurtured,57.23,qualified,Cumple score e intención mínima,147,0,1
LD00002618,JR0020103,PR017899,SS00029959,2025-04-18 05:45:14,lead_ad,simulator_capture,Ahorro voluntario,lost,80.74,unqualified,Perfil no objetivo,252,0,1
LD00002619,JR0020108,PR017903,SS00029966,2025-05-18 21:03:53,web_form,lead_form_main,Simulador de retiro,lost,44.58,unqualified,Perfil no objetivo,330,0,1
LD00002620,JR0020115,PR017910,SS00029976,2025-08-30 16:32:09,web_form,contact_request,Cambio / registro Afore,lost,45.38,unqualified,Duplicado operacional,337,0,1
LD00002621,JR0020162,PR017952,SS00030038,2025-09-28 12:44:11,web_form,simulator_capture,Cambio / registro Afore,nurtured,100.0,qualified,Cumple score e intención mínima,133,0,1
LD00002622,JR0020170,PR017960,SS00030049,2025-05-01 00:08:18,web_form,contact_request,Cambio / registro Afore,nurtured,73.92,qualified,Cumple score e intención mínima,87,0,1
LD00002623,JR0020175,PR017963,SS00030056,2025-01-28 12:22:55,web_form,simulator_capture,Aportaciones complementarias,converted_to_registration,99.04,qualified,Cumple score e intención mínima,93,0,1
LD00002624,JR0020181,PR017969,SS00030066,2025-06-13 15:05:58,app_cta,simulator_capture,Simulador de retiro,converted_to_registration,62.82,qualified,Cumple score e intención mínima,32,0,1
LD00002625,JR0020193,PR017980,SS00030083,2025-02-16 19:55:30,web_form,simulator_capture,Cambio / registro Afore,nurtured,90.57,qualified,Cumple score e intención mínima,440,0,1
LD00002626,JR0020195,PR017982,SS00030088,2025-10-15 04:35:16,web_form,simulator_capture,Ahorro voluntario,converted_to_registration,77.82,qualified,Cumple score e intención mínima,492,0,1
LD00002627,JR0020199,PR017986,SS00030097,2025-10-07 06:14:00,email_click,lead_form_short,Ahorro voluntario,converted_to_registration,90.09,qualified,Cumple score e intención mínima,59,0,1
LD00002628,JR0020200,PR017986,SS00030101,2025-10-18 12:05:00,email_click,simulator_capture,Ahorro voluntario,converted_to_registration,100.0,qualified,Cumple score e intención mínima,58,1,1
LD00002629,JR0020225,PR018007,SS00030139,2025-07-09 04:49:44,lead_ad,lead_form_short,Ahorro voluntario,converted_to_registration,86.18,qualified,Cumple score e intención mínima,169,0,1
LD00002630,JR0020226,PR018008,SS00030143,2025-10-23 21:19:23,web_form,simulator_capture,Simulador de retiro,converted_to_registration,93.37,qualified,Cumple score e intención mínima,142,0,1
LD00002631,JR0020233,PR018014,SS00030153,2025-02-09 03:04:21,web_form,lead_form_short,Simulador de retiro,nurtured,40.4,qualified,Cumple score e intención mínima,98,0,0
LD00002632,JR0020252,PR018032,SS00030180,2025-12-22 22:26:30,direct_form,lead_form_short,Ahorro voluntario,nurtured,81.68,qualified,Cumple score e intención mínima,58,0,1
LD00002633,JR0020269,PR018048,SS00030205,2025-09-08 06:22:34,partner_form,lead_form_short,Información general,lost,34.75,unqualified,Baja intención declarada,103,0,1
LD00002634,JR0020279,PR018058,SS00030219,2025-07-15 15:27:43,email_click,contact_request,Ahorro voluntario,converted_to_registration,100.0,qualified,Cumple score e intención mínima,48,0,1
LD00002635,JR0020287,PR018065,SS00030232,2025-09-17 15:07:20,web_form,simulator_capture,Simulador de retiro,nurtured,60.62,qualified,Cumple score e intención mínima,168,0,0
LD00002636,JR0020291,PR018068,SS00030238,2025-06-15 23:48:13,web_form,contact_request,Ahorro voluntario,lost,62.15,unqualified,Perfil no objetivo,77,0,1
LD00002637,JR0020306,PR018081,SS00030257,2025-10-26 22:25:07,direct_form,lead_form_main,Cambio / registro Afore,lost,70.16,unqualified,Perfil no objetivo,172,0,1
LD00002638,JR0020326,PR018099,SS00030281,2025-07-30 14:50:49,email_click,lead_form_main,Aportaciones complementarias,converted_to_registration,100.0,qualified,Cumple score e intención mínima,112,0,1
LD00002639,JR0020345,PR018115,SS00030307,2025-02-20 03:55:59,direct_form,lead_form_short,Información general,nurtured,41.47,qualified,Cumple score e intención mínima,120,0,0
LD00002640,JR0020354,PR018123,SS00030319,2025-11-03 17:04:17,landing_form,contact_request,Simulador de retiro,converted_to_registration,43.93,qualified,Cumple score e intención mínima,255,0,1
LD00002641,JR0020363,PR018130,SS00030333,2025-03-10 08:10:29,web_form,lead_form_short,Simulador de retiro,nurtured,44.64,qualified,Cumple score e intención mínima,68,0,1
LD00002642,JR0020367,PR018133,SS00030338,2025-11-15 17:31:06,web_form,lead_form_short,Ahorro voluntario,nurtured,61.71,qualified,Cumple score e intención mínima,299,0,1
LD00002643,JR0020380,PR018146,SS00030354,2025-01-11 13:18:18,web_form,lead_form_short,Ahorro voluntario,converted_to_registration,80.63,qualified,Cumple score e intención mínima,47,0,1
LD00002644,JR0020382,PR018148,SS00030357,2025-01-10 16:44:14,lead_ad,lead_form_short,Ahorro voluntario,nurtured,72.3,qualified,Cumple score e intención mínima,141,0,1
LD00002645,JR0020384,PR018150,SS00030359,2025-08-11 06:37:02,email_click,lead_form_short,Ahorro voluntario,lost,73.53,unqualified,Perfil no objetivo,38,0,1
LD00002646,JR0020434,PR018194,SS00030423,2025-01-25 06:07:48,web_form,lead_form_short,Aportaciones complementarias,lost,85.09,unqualified,Duplicado operacional,89,0,1
LD00002647,JR0020437,PR018197,SS00030427,2025-07-16 18:26:31,lead_ad,lead_form_main,Simulador de retiro,converted_to_registration,81.71,qualified,Cumple score e intención mínima,130,0,1
LD00002648,JR0020452,PR018209,SS00030449,2025-07-29 22:19:26,lead_ad,simulator_capture,Ahorro voluntario,converted_to_registration,85.19,qualified,Cumple score e intención mínima,307,0,1
LD00002649,JR0020453,PR018209,SS00030451,2025-09-16 13:47:43,lead_ad,contact_request,Ahorro voluntario,nurtured,80.18,qualified,Cumple score e intención mínima,136,1,1
LD00002650,JR0020454,PR018210,SS00030454,2025-07-24 05:59:27,web_form,lead_form_main,Simulador de retiro,lost,72.65,unqualified,Duplicado operacional,126,0,1
LD00002651,JR0020456,PR018211,SS00030457,2025-07-10 01:29:47,web_form,simulator_capture,Ahorro voluntario,converted_to_registration,67.54,qualified,Cumple score e intención mínima,201,0,1
LD00002652,JR0020459,PR018214,SS00030463,2025-01-23 04:17:34,web_form,lead_form_short,Simulador de retiro,lost,77.51,unqualified,Perfil no objetivo,80,0,1
LD00002653,JR0020464,PR018219,SS00030471,2025-02-24 02:45:03,lead_ad,lead_form_main,Ahorro voluntario,converted_to_registration,58.56,qualified,Cumple score e intención mínima,266,0,1
LD00002654,JR0020469,PR018223,SS00030478,2025-09-13 17:21:48,web_form,simulator_capture,Ahorro voluntario,nurtured,75.96,qualified,Cumple score e intención mínima,92,0,1
LD00002655,JR0020476,PR018230,SS00030488,2025-08-04 01:55:09,email_click,lead_form_short,Cambio / registro Afore,converted_to_registration,53.79,qualified,Cumple score e intención mínima,109,0,1
LD00002656,JR0020491,PR018245,SS00030514,2025-05-30 07:36:06,web_form,lead_form_main,Simulador de retiro,lost,49.98,unqualified,Baja intención declarada,104,0,1
LD00002657,JR0020492,PR018246,SS00030515,2025-04-26 03:00:37,web_form,lead_form_main,Cambio / registro Afore,converted_to_registration,83.92,qualified,Cumple score e intención mínima,129,0,1
LD00002658,JR0020493,PR018247,SS00030518,2025-03-02 14:49:13,app_cta,simulator_capture,Ahorro voluntario,lost,68.37,unqualified,Perfil no objetivo,37,0,1
LD00002659,JR0020514,PR018265,SS00030545,2025-03-19 09:19:52,lead_ad,lead_form_short,Ahorro voluntario,converted_to_registration,63.49,qualified,Cumple score e intención mínima,211,0,1
LD00002660,JR0020547,PR018295,SS00030594,2025-10-29 20:55:30,web_form,lead_form_main,Ahorro voluntario,converted_to_registration,66.67,qualified,Cumple score e intención mínima,175,0,1
LD00002661,JR0020548,PR018296,SS00030598,2025-08-06 17:33:21,web_form,lead_form_main,Ahorro voluntario,converted_to_registration,79.69,qualified,Cumple score e intención mínima,146,0,1
LD00002662,JR0020554,PR018302,SS00030607,2025-09-12 06:28:48,email_click,contact_request,Ahorro voluntario,converted_to_registration,60.68,qualified,Cumple score e intención mínima,60,0,1
LD00002663,JR0020565,PR018313,SS00030621,2025-09-26 08:08:40,direct_form,lead_form_short,Ahorro voluntario,converted_to_registration,80.9,qualified,Cumple score e intención mínima,172,0,1
LD00002664,JR0020568,PR018316,SS00030628,2025-10-13 17:22:22,partner_form,contact_request,Ahorro voluntario,converted_to_registration,84.47,qualified,Cumple score e intención mínima,152,0,1
LD00002665,JR0020575,PR018323,SS00030637,2025-08-16 10:50:32,web_form,lead_form_short,Ahorro voluntario,converted_to_registration,71.93,qualified,Cumple score e intención mínima,354,0,1
LD00002666,JR0020576,PR018324,SS00030639,2025-05-28 19:18:46,lead_ad,contact_request,Ahorro voluntario,converted_to_registration,68.49,qualified,Cumple score e intención mínima,401,0,1
LD00002667,JR0020585,PR018333,SS00030652,2025-09-28 10:11:11,web_form,simulator_capture,Aportaciones complementarias,nurtured,88.9,qualified,Cumple score e intención mínima,82,0,1
LD00002668,JR0020588,PR018335,SS00030656,2025-06-13 14:10:47,web_form,lead_form_main,Simulador de retiro,lost,42.06,unqualified,Baja intención declarada,211,0,1
LD00002669,JR0020626,PR018372,SS00030704,2025-07-26 10:08:08,lead_ad,contact_request,Cambio / registro Afore,nurtured,80.27,qualified,Cumple score e intención mínima,233,0,1
LD00002670,JR0020627,PR018373,SS00030707,2025-11-03 22:21:13,web_form,lead_form_short,Cambio / registro Afore,converted_to_registration,37.7,qualified,Cumple score e intención mínima,310,0,1
LD00002671,JR0020630,PR018376,SS00030712,2025-03-04 19:18:55,lead_ad,lead_form_short,Simulador de retiro,lost,41.72,unqualified,Duplicado operacional,416,0,1
LD00002672,JR0020647,PR018390,SS00030735,2025-11-29 14:02:21,web_form,contact_request,Ahorro voluntario,converted_to_registration,64.44,qualified,Cumple score e intención mínima,315,0,0
LD00002673,JR0020648,PR018390,SS00030737,2026-01-01 02:09:00,lead_ad,lead_form_short,Ahorro voluntario,nurtured,76.15,qualified,Cumple score e intención mínima,140,1,1
LD00002674,JR0020665,PR018405,SS00030763,2025-11-23 23:20:33,lead_ad,contact_request,Ahorro voluntario,nurtured,94.09,qualified,Cumple score e intención mínima,232,0,1
LD00002675,JR0020668,PR018407,SS00030767,2025-09-05 04:37:42,lead_ad,simulator_capture,Simulador de retiro,converted_to_registration,76.06,qualified,Cumple score e intención mínima,236,0,1
LD00002676,JR0020703,PR018440,SS00030811,2025-08-01 08:22:29,web_form,lead_form_short,Ahorro voluntario,lost,71.22,unqualified,Duplicado operacional,92,0,1
LD00002677,JR0020715,PR018451,SS00030827,2025-11-09 18:39:54,web_form,lead_form_short,Ahorro voluntario,converted_to_registration,55.5,qualified,Cumple score e intención mínima,250,0,1
LD00002678,JR0020721,PR018457,SS00030836,2025-02-18 17:23:56,web_form,lead_form_short,Ahorro voluntario,converted_to_registration,82.47,qualified,Cumple score e intención mínima,131,0,1
LD00002679,JR0020727,PR018462,SS00030845,2025-10-07 13:01:31,direct_form,contact_request,Ahorro voluntario,lost,81.02,unqualified,Perfil no objetivo,101,0,1
LD00002680,JR0020737,PR018472,SS00030859,2025-11-01 13:12:19,email_click,simulator_capture,Cambio / registro Afore,converted_to_registration,79.37,qualified,Cumple score e intención mínima,69,0,1
LD00002681,JR0020744,PR018478,SS00030871,2025-01-22 21:34:25,web_form,lead_form_main,Cambio / registro Afore,lost,46.85,unqualified,Baja intención declarada,42,0,1
LD00002682,JR0020749,PR018483,SS00030877,2025-07-23 15:27:11,email_click,simulator_capture,Ahorro voluntario,lost,100.0,unqualified,Perfil no objetivo,85,0,1
LD00002683,JR0020753,PR018487,SS00030881,2025-06-13 09:04:32,web_form,lead_form_short,Simulador de retiro,converted_to_registration,73.52,qualified,Cumple score e intención mínima,123,0,1
LD00002684,JR0020759,PR018493,SS00030890,2025-01-12 19:06:46,web_form,simulator_capture,Aportaciones complementarias,lost,97.0,unqualified,Baja intención declarada,119,0,1
LD00002685,JR0020772,PR018505,SS00030905,2025-07-29 21:11:12,lead_ad,contact_request,Simulador de retiro,nurtured,57.62,qualified,Cumple score e intención mínima,178,0,1
LD00002686,JR0020789,PR018518,SS00030933,2025-03-19 21:15:12,email_click,simulator_capture,Simulador de retiro,nurtured,53.23,qualified,Cumple score e intención mínima,94,0,1
LD00002687,JR0020803,PR018529,SS00030949,2025-06-15 22:48:19,lead_ad,lead_form_short,Ahorro voluntario,lost,71.68,unqualified,Perfil no objetivo,190,0,1
LD00002688,JR0020808,PR018533,SS00030954,2025-02-08 14:07:30,app_cta,contact_request,Ahorro voluntario,nurtured,77.58,qualified,Cumple score e intención mínima,46,0,1
LD00002689,JR0020814,PR018539,SS00030963,2025-03-28 12:24:58,email_click,contact_request,Cambio / registro Afore,nurtured,80.18,qualified,Cumple score e intención mínima,58,0,1
LD00002690,JR0020820,PR018545,SS00030971,2025-11-29 02:18:54,email_click,simulator_capture,Ahorro voluntario,converted_to_registration,73.17,qualified,Cumple score e intención mínima,72,0,1
LD00002691,JR0020825,PR018548,SS00030979,2025-07-01 15:41:32,web_form,simulator_capture,Ahorro voluntario,nurtured,81.16,qualified,Cumple score e intención mínima,127,0,1
LD00002692,JR0020831,PR018554,SS00030988,2025-08-28 06:08:23,direct_form,simulator_capture,Ahorro voluntario,lost,84.66,unqualified,Duplicado operacional,100,0,1
LD00002693,JR0020849,PR018569,SS00031010,2025-11-05 10:03:30,web_form,lead_form_main,Simulador de retiro,lost,59.96,invalid_contact,Datos no contactables,51,0,0
LD00002694,JR0020859,PR018578,SS00031022,2025-07-18 19:48:39,lead_ad,simulator_capture,Ahorro voluntario,nurtured,70.44,qualified,Cumple score e intención mínima,194,0,1
LD00002695,JR0020870,PR018588,SS00031037,2025-06-02 01:55:55,web_form,simulator_capture,Simulador de retiro,lost,54.45,unqualified,Duplicado operacional,209,0,1
LD00002696,JR0020871,PR018589,SS00031038,2025-03-06 17:49:21,web_form,simulator_capture,Ahorro voluntario,lost,86.39,unqualified,Duplicado operacional,266,0,1
LD00002697,JR0020875,PR018593,SS00031045,2025-04-21 09:33:07,web_form,contact_request,Cambio / registro Afore,nurtured,74.4,qualified,Cumple score e intención mínima,113,0,1
