registration_id,journey_id,prospect_id,lead_id,registration_started_ts,registration_completed_ts,registration_status,step_reached,document_upload_flag,kyc_validation_flag,biometric_validation_flag,rejection_reason,abandonment_reason
RG00001451,JR0024065,PR021462,LD00003089,2025-07-27 23:18:05,2025-07-28 04:46:05,completed,confirmation,1,1,1,,
RG00001452,JR0024071,PR021468,LD00003091,2025-08-30 08:13:25,,abandoned,biometric,1,1,1,,Usuario salió del flujo
RG00001453,JR0024077,PR021474,LD00003092,2025-06-07 02:59:14,,abandoned,biometric,1,1,0,,Biometría no exitosa
RG00001454,JR0024080,PR021477,LD00003093,2025-04-20 13:08:25,,abandoned,documents,1,0,0,,Usuario salió del flujo
RG00001455,JR0024094,PR021489,LD00003096,2025-04-13 12:13:23,,abandoned,documents,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001456,JR0024114,PR021506,LD00003101,2025-04-04 14:08:14,2025-04-04 18:46:14,completed,confirmation,1,1,1,,
RG00001457,JR0024121,PR021513,LD00003102,2025-07-14 17:13:21,,abandoned,documents,1,1,1,,Carga documental incompleta
RG00001458,JR0024139,PR021526,LD00003105,2025-04-14 05:06:26,,abandoned,kyc,0,0,0,,Usuario salió del flujo
RG00001459,JR0024155,PR021538,LD00003107,2025-10-07 00:45:28,2025-10-07 06:00:28,completed,confirmation,1,1,1,,
RG00001460,JR0024157,PR021539,LD00003108,2025-03-04 15:35:09,2025-03-05 10:40:09,completed,confirmation,1,1,1,,
RG00001461,JR0024186,PR021565,LD00003109,2025-11-21 13:45:17,,abandoned,biometric,0,0,0,,Usuario salió del flujo
RG00001462,JR0024209,PR021584,LD00003111,2025-05-10 07:55:09,2025-05-11 03:33:09,completed,confirmation,1,1,1,,
RG00001463,JR0024216,PR021590,LD00003112,2025-07-08 18:46:37,,abandoned,documents,1,1,1,,Carga documental incompleta
RG00001464,JR0024222,PR021596,LD00003113,2025-03-05 00:11:22,,abandoned,documents,1,1,1,,Carga documental incompleta
RG00001465,JR0024250,PR021621,LD00003118,2025-06-25 00:15:51,,abandoned,biometric,0,0,0,,Tiempo de espera alto
RG00001466,JR0024254,PR021625,LD00003119,2025-06-22 19:01:39,,abandoned,documents,0,0,0,,Usuario salió del flujo
RG00001467,JR0024263,PR021633,LD00003121,2025-09-11 07:53:52,2025-09-12 14:02:52,completed,confirmation,1,1,1,,
RG00001468,JR0024265,PR021634,LD00003122,2025-09-26 15:43:27,,abandoned,documents,1,1,1,,Carga documental incompleta
RG00001469,JR0024269,PR021638,LD00003123,2025-08-03 11:53:39,,abandoned,documents,1,1,1,,Carga documental incompleta
RG00001470,JR0024287,PR021654,LD00003124,2025-02-06 06:27:35,2025-02-07 18:07:35,completed,confirmation,1,1,1,,
RG00001471,JR0024294,PR021661,LD00003125,2025-06-13 14:48:59,,abandoned,personal_data,1,1,1,,Biometría no exitosa
RG00001472,JR0024307,PR021673,LD00003127,2025-09-26 13:12:26,,abandoned,biometric,1,1,1,,Usuario salió del flujo
RG00001473,JR0024343,PR021705,LD00003131,2025-06-26 18:18:15,,abandoned,personal_data,1,1,1,,Usuario salió del flujo
RG00001474,JR0024368,PR021725,LD00003132,2025-04-27 14:54:16,,abandoned,biometric,1,1,0,,Tiempo de espera alto
RG00001475,JR0024376,PR021733,LD00003137,2025-05-20 15:16:34,2025-05-22 21:27:34,completed,confirmation,1,1,1,,
RG00001476,JR0024390,PR021746,LD00003138,2025-02-27 14:42:03,2025-02-28 13:03:03,completed,confirmation,1,1,1,,
RG00001477,JR0024410,PR021763,LD00003141,2025-12-17 22:07:43,2025-12-20 16:03:43,completed,confirmation,1,1,1,,
RG00001478,JR0024415,PR021767,LD00003142,2025-05-21 22:06:51,,abandoned,kyc,1,1,1,,Usuario salió del flujo
RG00001479,JR0024439,PR021790,LD00003146,2025-09-13 10:57:27,2025-09-13 18:02:27,completed,confirmation,1,1,1,,
RG00001480,JR0024443,PR021794,LD00003147,2025-09-05 11:15:57,,abandoned,documents,1,1,1,,Usuario salió del flujo
RG00001481,JR0024453,PR021802,LD00003149,2025-09-07 01:54:23,,abandoned,documents,0,0,0,,Carga documental incompleta
RG00001482,JR0024455,PR021803,LD00003150,2025-07-27 17:56:14,,abandoned,kyc,0,0,0,,Usuario salió del flujo
RG00001483,JR0024458,PR021806,LD00003151,2025-06-14 16:25:25,2025-06-14 19:02:25,completed,confirmation,1,1,1,,
RG00001484,JR0024459,PR021807,LD00003152,2025-07-18 04:04:49,,abandoned,documents,1,0,0,,Usuario salió del flujo
RG00001485,JR0024478,PR021825,LD00003158,2025-05-16 09:12:31,,abandoned,documents,1,0,0,,Biometría no exitosa
RG00001486,JR0024479,PR021826,LD00003159,2025-10-05 05:25:17,,abandoned,biometric,1,1,1,,Biometría no exitosa
RG00001487,JR0024487,PR021832,LD00003161,2025-02-10 19:00:13,,abandoned,personal_data,1,1,1,,Usuario salió del flujo
RG00001488,JR0024498,PR021841,LD00003162,2025-10-31 06:16:07,2025-11-01 08:19:07,completed,confirmation,1,1,1,,
RG00001489,JR0024507,PR021849,LD00003164,2025-05-21 02:21:53,2025-05-22 17:49:53,completed,confirmation,1,1,1,,
RG00001490,JR0024551,PR021886,LD00003169,2025-09-01 06:03:12,,abandoned,personal_data,1,1,1,,Carga documental incompleta
RG00001491,JR0024591,PR021922,LD00003173,2025-12-24 16:48:14,2025-12-25 10:28:14,completed,confirmation,1,1,1,,
RG00001492,JR0024601,PR021929,LD00003175,2025-11-21 20:51:41,,abandoned,kyc,1,1,1,,Tiempo de espera alto
RG00001493,JR0024622,PR021945,LD00003178,2025-12-11 21:03:13,,abandoned,documents,1,1,0,,Biometría no exitosa
RG00001494,JR0024624,PR021947,LD00003179,2025-09-28 17:50:07,2025-09-28 23:20:07,completed,confirmation,1,1,1,,
RG00001495,JR0024631,PR021954,LD00003180,2025-02-27 04:30:08,,abandoned,biometric,1,1,1,,Biometría no exitosa
RG00001496,JR0024647,PR021967,LD00003181,2025-06-29 03:12:35,2025-06-29 12:07:35,completed,confirmation,1,1,1,,
RG00001497,JR0024655,PR021973,LD00003183,2025-07-07 21:53:20,,abandoned,biometric,1,0,0,,Carga documental incompleta
RG00001498,JR0024659,PR021976,LD00003184,2025-12-11 11:29:33,2025-12-12 19:34:33,completed,confirmation,1,1,1,,
RG00001499,JR0024670,PR021987,LD00003185,2025-06-07 20:24:14,2025-06-07 23:13:14,completed,confirmation,1,1,1,,
RG00001500,JR0024680,PR021996,LD00003186,2025-06-09 19:19:49,,abandoned,documents,1,1,0,,Carga documental incompleta
RG00001501,JR0024683,PR021999,LD00003187,2025-05-07 15:13:47,,abandoned,documents,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001502,JR0024714,PR022024,LD00003190,2025-08-25 04:15:17,2025-08-25 12:01:17,completed,confirmation,1,1,1,,
RG00001503,JR0024715,PR022024,LD00003191,2025-10-08 10:06:17,,abandoned,biometric,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00001504,JR0024730,PR022036,LD00003192,2025-10-19 11:04:45,,abandoned,kyc,1,1,1,,Biometría no exitosa
RG00001505,JR0024736,PR022042,LD00003194,2025-12-25 18:31:35,,abandoned,biometric,1,1,1,,Tiempo de espera alto
RG00001506,JR0024770,PR022069,LD00003197,2025-02-09 17:00:43,,abandoned,biometric,1,1,1,,Usuario salió del flujo
RG00001507,JR0024777,PR022074,LD00003198,2025-06-12 13:37:05,,abandoned,biometric,0,0,0,,Tiempo de espera alto
RG00001508,JR0024779,PR022075,LD00003199,2025-04-04 05:07:28,2025-04-05 12:17:28,completed,confirmation,1,1,1,,
RG00001509,JR0024781,PR022077,LD00003200,2025-06-25 18:09:14,,abandoned,documents,1,1,1,,Biometría no exitosa
RG00001510,JR0024827,PR022120,LD00003203,2025-07-17 18:44:00,2025-07-18 09:03:00,completed,confirmation,1,1,1,,
RG00001511,JR0024835,PR022127,LD00003207,2025-04-17 20:34:20,,abandoned,documents,1,1,1,,Biometría no exitosa
RG00001512,JR0024870,PR022159,LD00003212,2025-03-27 04:52:23,,abandoned,documents,0,0,0,,Carga documental incompleta
RG00001513,JR0024871,PR022159,LD00003213,2025-08-15 02:13:14,,abandoned,biometric,1,1,0,,Tiempo de espera alto
RG00001514,JR0024885,PR022171,LD00003215,2025-03-11 07:02:31,2025-03-11 11:31:31,completed,confirmation,1,1,1,,
RG00001515,JR0024918,PR022200,LD00003218,2025-12-22 23:28:46,2025-12-27 02:28:46,completed,confirmation,1,1,1,,
RG00001516,JR0024927,PR022208,LD00003219,2025-05-14 15:37:44,,abandoned,biometric,0,0,0,,Usuario salió del flujo
RG00001517,JR0024944,PR022222,LD00003220,2025-08-10 19:21:53,2025-08-11 20:36:53,completed,confirmation,1,1,1,,
RG00001518,JR0025003,PR022270,LD00003223,2025-03-22 09:21:19,,abandoned,biometric,0,0,0,,Biometría no exitosa
RG00001519,JR0025011,PR022277,LD00003224,2025-01-21 09:06:14,,abandoned,documents,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001520,JR0025024,PR022289,LD00003226,2025-06-07 05:02:21,,abandoned,personal_data,0,0,0,,Biometría no exitosa
RG00001521,JR0025044,PR022307,LD00003228,2025-02-04 14:23:59,,abandoned,kyc,0,0,0,,Biometría no exitosa
RG00001522,JR0025064,PR022324,LD00003229,2025-08-29 14:14:18,2025-08-30 15:17:18,completed,confirmation,1,1,1,,
RG00001523,JR0025143,PR022393,LD00003238,2025-06-19 02:05:55,2025-06-19 05:57:55,completed,confirmation,1,1,1,,
RG00001524,JR0025147,PR022397,LD00003239,2025-11-21 13:40:42,,abandoned,biometric,1,1,0,,Biometría no exitosa
RG00001525,JR0025156,PR022405,LD00003241,2025-09-29 05:11:16,,abandoned,biometric,1,0,0,,Biometría no exitosa
RG00001526,JR0025169,PR022417,LD00003245,2025-06-28 16:57:40,,abandoned,kyc,1,1,0,,Usuario salió del flujo
RG00001527,JR0025173,PR022420,LD00003246,2025-03-04 01:42:36,,abandoned,kyc,0,0,0,,Biometría no exitosa
RG00001528,JR0025189,PR022434,LD00003247,2025-08-31 12:23:43,,abandoned,kyc,0,0,0,,Biometría no exitosa
RG00001529,JR0025232,PR022473,LD00003254,2025-12-06 16:55:43,2025-12-06 22:18:43,completed,confirmation,1,1,1,,
RG00001530,JR0025248,PR022486,LD00003256,2025-11-17 21:56:35,,abandoned,kyc,1,1,0,,Tiempo de espera alto
RG00001531,JR0025256,PR022494,LD00003257,2025-07-06 08:11:19,,abandoned,personal_data,1,1,1,,Usuario salió del flujo
RG00001532,JR0025266,PR022503,LD00003259,2025-06-11 08:33:27,,abandoned,documents,1,1,1,,Usuario salió del flujo
RG00001533,JR0025285,PR022521,LD00003263,2025-08-10 21:23:02,,abandoned,documents,1,1,0,,Biometría no exitosa
RG00001534,JR0025290,PR022524,LD00003265,2025-11-08 09:11:07,2025-11-09 05:31:07,completed,confirmation,1,1,1,,
RG00001535,JR0025329,PR022560,LD00003269,2025-08-07 20:32:05,,abandoned,personal_data,1,0,0,,Biometría no exitosa
RG00001536,JR0025332,PR022563,LD00003270,2025-09-27 07:47:05,,abandoned,personal_data,1,0,0,Validación KYC fallida,Validación KYC fallida
RG00001537,JR0025333,PR022564,LD00003271,2025-06-21 07:30:45,2025-06-21 09:33:45,completed,confirmation,1,1,1,,
RG00001538,JR0025347,PR022575,LD00003274,2025-06-16 19:23:01,,abandoned,documents,1,1,1,,Biometría no exitosa
RG00001539,JR0025348,PR022575,LD00003275,2025-09-04 02:25:36,2025-09-04 21:19:36,completed,confirmation,1,1,1,,
RG00001540,JR0025352,PR022579,LD00003276,2025-08-11 09:50:53,,abandoned,kyc,1,1,1,,Usuario salió del flujo
RG00001541,JR0025353,PR022580,LD00003277,2025-05-19 13:38:11,,abandoned,personal_data,1,0,0,,Usuario salió del flujo
RG00001542,JR0025357,PR022583,LD00003278,2025-09-21 20:10:17,2025-09-22 07:43:17,completed,confirmation,1,1,1,,
RG00001543,JR0025363,PR022589,LD00003279,2025-03-24 12:51:17,2025-03-25 03:53:17,completed,confirmation,1,1,1,,
RG00001544,JR0025381,PR022605,LD00003282,2025-07-04 04:12:07,,abandoned,personal_data,1,1,1,,Tiempo de espera alto
RG00001545,JR0025396,PR022618,LD00003283,2025-05-12 21:24:54,,abandoned,documents,1,1,0,,Carga documental incompleta
RG00001546,JR0025420,PR022639,LD00003285,2025-11-08 00:47:24,,abandoned,kyc,1,1,0,,Carga documental incompleta
RG00001547,JR0025479,PR022693,LD00003290,2025-08-13 22:52:08,,abandoned,biometric,0,0,0,,Usuario salió del flujo
RG00001548,JR0025489,PR022702,LD00003292,2025-02-10 11:45:46,,abandoned,biometric,1,0,0,,Usuario salió del flujo
RG00001549,JR0025499,PR022712,LD00003293,2025-04-02 12:40:57,,abandoned,documents,1,1,1,,Usuario salió del flujo
RG00001550,JR0025541,PR022747,LD00003295,2025-09-16 04:59:22,,abandoned,documents,1,1,1,,Usuario salió del flujo
RG00001551,JR0025547,PR022753,LD00003297,2025-06-22 21:11:20,2025-06-24 01:35:20,completed,confirmation,1,1,1,,
RG00001552,JR0025550,PR022756,LD00003298,2025-12-13 15:36:46,,abandoned,kyc,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001553,JR0025551,PR022757,LD00003299,2025-11-19 06:33:17,2025-11-19 13:59:17,completed,confirmation,1,1,1,,
RG00001554,JR0025572,PR022775,LD00003300,2025-04-30 13:30:57,2025-04-30 20:42:57,completed,confirmation,1,1,1,,
RG00001555,JR0025574,PR022776,LD00003301,2025-11-17 10:16:10,2025-11-20 07:45:10,completed,confirmation,1,1,1,,
RG00001556,JR0025593,PR022794,LD00003303,2025-07-19 16:13:11,,abandoned,kyc,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00001557,JR0025615,PR022815,LD00003306,2025-07-04 23:13:52,,abandoned,documents,1,1,1,,Biometría no exitosa
RG00001558,JR0025694,PR022879,LD00003316,2025-04-16 07:49:56,2025-04-16 20:52:56,completed,confirmation,1,1,1,,
RG00001559,JR0025712,PR022896,LD00003317,2025-08-10 00:32:57,,abandoned,biometric,1,1,1,,Tiempo de espera alto
RG00001560,JR0025721,PR022903,LD00003318,2025-06-07 07:08:18,,abandoned,personal_data,1,1,1,,Tiempo de espera alto
RG00001561,JR0025744,PR022925,LD00003322,2025-04-07 08:36:54,,abandoned,kyc,1,0,0,,Biometría no exitosa
RG00001562,JR0025780,PR022957,LD00003327,2025-04-06 17:00:18,,abandoned,kyc,1,1,0,,Tiempo de espera alto
RG00001563,JR0025794,PR022970,LD00003330,2025-04-27 11:00:06,2025-05-01 18:24:06,completed,confirmation,1,1,1,,
RG00001564,JR0025852,PR023022,LD00003336,2025-06-02 10:03:21,2025-06-03 19:39:21,completed,confirmation,1,1,1,,
RG00001565,JR0025853,PR023023,LD00003337,2025-06-04 05:34:26,,abandoned,biometric,1,0,0,,Usuario salió del flujo
RG00001566,JR0025876,PR023042,LD00003340,2025-10-19 06:18:57,2025-10-22 11:35:57,completed,confirmation,1,1,1,,
RG00001567,JR0025877,PR023043,LD00003341,2025-08-25 12:24:37,2025-08-25 15:48:37,completed,confirmation,1,1,1,,
RG00001568,JR0025922,PR023081,LD00003344,2025-05-15 12:50:19,,abandoned,personal_data,0,0,0,,Tiempo de espera alto
RG00001569,JR0025935,PR023092,LD00003345,2025-09-06 09:23:39,2025-09-06 15:42:39,completed,confirmation,1,1,1,,
RG00001570,JR0025972,PR023126,LD00003349,2025-03-19 11:01:31,2025-03-19 20:50:31,completed,confirmation,1,1,1,,
RG00001571,JR0025977,PR023130,LD00003350,2025-06-07 17:38:37,,abandoned,kyc,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001572,JR0025987,PR023139,LD00003351,2025-09-27 11:09:38,2025-09-27 20:37:38,completed,confirmation,1,1,1,,
RG00001573,JR0025991,PR023142,LD00003353,2025-06-04 00:57:55,,abandoned,kyc,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001574,JR0026004,PR023154,LD00003356,2025-05-17 05:59:02,2025-05-18 17:10:02,completed,confirmation,1,1,1,,
RG00001575,JR0026005,PR023155,LD00003357,2025-08-10 06:50:15,,abandoned,personal_data,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001576,JR0026046,PR023195,LD00003361,2025-05-01 10:59:46,,abandoned,documents,1,1,1,,Biometría no exitosa
RG00001577,JR0026065,PR023213,LD00003363,2025-04-28 20:55:10,2025-04-29 05:51:10,completed,confirmation,1,1,1,,
RG00001578,JR0026067,PR023214,LD00003364,2025-07-12 01:53:51,,abandoned,personal_data,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001579,JR0026069,PR023216,LD00003365,2025-08-23 21:53:54,,abandoned,biometric,1,1,1,,Biometría no exitosa
RG00001580,JR0026105,PR023248,LD00003368,2025-04-25 08:13:03,,abandoned,kyc,1,1,1,,Tiempo de espera alto
RG00001581,JR0026130,PR023270,LD00003370,2025-09-27 07:02:36,2025-09-27 23:53:36,completed,confirmation,1,1,1,,
RG00001582,JR0026193,PR023319,LD00003378,2025-04-17 12:38:38,,abandoned,personal_data,1,0,0,,Biometría no exitosa
RG00001583,JR0026197,PR023323,LD00003381,2025-06-15 10:57:27,,abandoned,personal_data,0,0,0,,Biometría no exitosa
RG00001584,JR0026222,PR023344,LD00003384,2025-04-14 22:30:17,2025-04-15 15:54:17,completed,confirmation,1,1,1,,
RG00001585,JR0026237,PR023356,LD00003386,2025-01-09 18:45:25,,abandoned,documents,1,0,0,,Carga documental incompleta
RG00001586,JR0026273,PR023389,LD00003388,2025-04-02 15:12:42,,abandoned,personal_data,1,0,0,,Carga documental incompleta
RG00001587,JR0026283,PR023399,LD00003391,2025-09-01 03:04:31,,abandoned,biometric,1,1,0,,Usuario salió del flujo
RG00001588,JR0026338,PR023450,LD00003396,2025-04-12 18:46:51,,abandoned,kyc,0,0,0,,Biometría no exitosa
RG00001589,JR0026342,PR023454,LD00003397,2025-04-19 05:58:53,,abandoned,personal_data,1,0,0,,Carga documental incompleta
RG00001590,JR0026343,PR023455,LD00003398,2025-11-03 22:00:54,,abandoned,documents,1,0,0,,Carga documental incompleta
RG00001591,JR0026381,PR023487,LD00003401,2025-10-04 20:04:36,,abandoned,biometric,1,1,1,,Biometría no exitosa
RG00001592,JR0026390,PR023495,LD00003402,2025-02-25 06:09:09,,abandoned,biometric,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001593,JR0026394,PR023498,LD00003403,2025-08-01 06:09:56,2025-08-01 10:30:56,completed,confirmation,1,1,1,,
RG00001594,JR0026397,PR023501,LD00003404,2025-05-10 22:34:53,,abandoned,personal_data,1,1,1,,Biometría no exitosa
RG00001595,JR0026402,PR023505,LD00003405,2025-10-27 03:05:53,2025-10-27 11:06:53,completed,confirmation,1,1,1,,
RG00001596,JR0026428,PR023530,LD00003407,2025-10-22 06:33:49,,abandoned,documents,1,1,1,,Biometría no exitosa
RG00001597,JR0026433,PR023534,LD00003408,2025-07-29 12:08:32,,abandoned,biometric,0,0,0,,Carga documental incompleta
RG00001598,JR0026447,PR023548,LD00003410,2025-05-31 00:42:42,,abandoned,documents,1,1,1,,Biometría no exitosa
RG00001599,JR0026448,PR023549,LD00003411,2025-06-18 02:34:18,,abandoned,documents,1,1,1,,Usuario salió del flujo
RG00001600,JR0026454,PR023555,LD00003413,2025-04-23 18:38:35,,abandoned,biometric,1,0,0,,Tiempo de espera alto
RG00001601,JR0026460,PR023561,LD00003414,2025-05-23 05:55:09,2025-05-25 01:03:09,completed,confirmation,1,1,1,,
RG00001602,JR0026461,PR023561,LD00003415,2025-06-02 06:43:10,2025-06-02 19:57:10,completed,confirmation,1,1,1,,
RG00001603,JR0026476,PR023574,LD00003417,2025-07-09 14:53:10,2025-07-10 05:38:10,completed,confirmation,1,1,1,,
RG00001604,JR0026487,PR023583,LD00003418,2025-12-12 14:09:19,2025-12-12 18:20:19,completed,confirmation,1,1,1,,
RG00001605,JR0026521,PR023614,LD00003419,2025-04-02 04:58:24,,abandoned,personal_data,1,1,0,Validación KYC fallida,Validación KYC fallida
RG00001606,JR0026548,PR023636,LD00003421,2025-06-13 18:36:39,2025-06-14 09:10:39,completed,confirmation,1,1,1,,
RG00001607,JR0026555,PR023643,LD00003423,2025-03-20 11:13:33,2025-03-20 16:52:33,completed,confirmation,1,1,1,,
RG00001608,JR0026556,PR023643,LD00003424,2025-06-16 01:04:24,,abandoned,kyc,1,1,0,,Tiempo de espera alto
RG00001609,JR0026559,PR023645,LD00003425,2025-11-26 19:47:22,,abandoned,biometric,1,1,1,,Biometría no exitosa
RG00001610,JR0026562,PR023648,LD00003426,2025-08-08 11:27:46,,abandoned,documents,1,1,0,,Usuario salió del flujo
RG00001611,JR0026614,PR023695,LD00003427,2025-04-16 09:30:23,,abandoned,documents,1,1,1,,Carga documental incompleta
RG00001612,JR0026615,PR023695,LD00003428,2025-06-01 06:11:24,2025-06-02 13:29:24,completed,confirmation,1,1,1,,
RG00001613,JR0026622,PR023702,LD00003429,2025-04-08 07:51:26,,abandoned,personal_data,1,1,1,,Biometría no exitosa
RG00001614,JR0026626,PR023706,LD00003430,2025-03-11 05:54:43,,abandoned,personal_data,0,0,0,,Usuario salió del flujo
RG00001615,JR0026639,PR023718,LD00003434,2025-07-22 00:59:42,,abandoned,documents,0,0,0,,Tiempo de espera alto
RG00001616,JR0026640,PR023719,LD00003435,2025-05-05 13:08:05,2025-05-09 11:25:05,completed,confirmation,1,1,1,,
RG00001617,JR0026651,PR023729,LD00003437,2025-10-09 14:46:06,,abandoned,documents,1,1,1,,Tiempo de espera alto
RG00001618,JR0026665,PR023742,LD00003439,2025-04-03 23:33:20,,abandoned,personal_data,1,1,1,,Biometría no exitosa
RG00001619,JR0026680,PR023755,LD00003440,2025-04-24 05:44:46,2025-04-29 05:03:46,completed,confirmation,1,1,1,,
RG00001620,JR0026702,PR023776,LD00003445,2025-04-02 13:16:53,,abandoned,kyc,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00001621,JR0026709,PR023783,LD00003447,2025-04-21 09:00:08,,abandoned,documents,1,1,1,,Tiempo de espera alto
RG00001622,JR0026712,PR023786,LD00003448,2025-11-15 03:42:53,2025-11-15 05:29:53,completed,confirmation,1,1,1,,
RG00001623,JR0026713,PR023786,LD00003449,2026-01-01 16:15:00,,abandoned,kyc,0,0,0,,Carga documental incompleta
RG00001624,JR0026724,PR023796,LD00003450,2025-09-11 04:50:31,,abandoned,documents,1,1,0,,Tiempo de espera alto
RG00001625,JR0026730,PR023802,LD00003452,2025-11-29 02:21:25,2025-11-29 20:48:25,completed,confirmation,1,1,1,,
RG00001626,JR0026738,PR023810,LD00003455,2025-03-19 11:41:52,,abandoned,personal_data,0,0,0,,Carga documental incompleta
RG00001627,JR0026771,PR023838,LD00003459,2025-10-13 13:20:15,,abandoned,biometric,0,0,0,,Tiempo de espera alto
RG00001628,JR0026773,PR023839,LD00003460,2025-09-14 15:21:05,,abandoned,biometric,1,1,1,,Usuario salió del flujo
